# EDUK2 solver execution report
# generated_at: 2026-08-24T18:59:49-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
sc_a-5n10000wmin110000-6-c9426227.ukp	faithful	ok	1	3.116935	9425832.000000	9426227.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=3.130914 last_stop_reason=
sc_a-5n10000wmin110000-6-c9426227.ukp	ukp5	ok	1	0.538368	9425832.000000	9426227.000000	1					elapsed_seconds=0.587790
sc_a-5n10000wmin110000-7-c3733781.ukp	faithful	ok	1	8.565186	3733621.000000	3733781.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=8.572037 last_stop_reason=
sc_a-5n10000wmin110000-7-c3733781.ukp	ukp5	ok	1	0.515837	3733621.000000	3733781.000000	1					elapsed_seconds=0.545352
sc_a5n10000wmin110000-7-c7596518.ukp	faithful	ok	1	0.002707	7596863.000000	7596518.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007482 last_stop_reason=
sc_a5n10000wmin110000-7-c7596518.ukp	ukp5	ok	1	0.508654	7596863.000000	7596518.000000	1					elapsed_seconds=0.550484
sc_a5n10000wmin110000-8-c5852210.ukp	faithful	ok	1	0.418772	5852475.000000	5852210.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.424701 last_stop_reason=
sc_a5n10000wmin110000-8-c5852210.ukp	ukp5	ok	1	0.546943	5852475.000000	5852210.000000	1					elapsed_seconds=0.581943
sc_a-5n10000wmin110000-8-c7888688.ukp	faithful	ok	1	1.570548	7888358.000000	7888688.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.584584 last_stop_reason=
sc_a-5n10000wmin110000-8-c7888688.ukp	ukp5	ok	1	0.541482	7888358.000000	7888688.000000	1					elapsed_seconds=0.583135
sc_a5n10000wmin110000-9-c6690757.ukp	faithful	ok	1	7.490272	6691057.000000	6690757.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=7.504992 last_stop_reason=
sc_a5n10000wmin110000-9-c6690757.ukp	ukp5	ok	1	0.520333	6691057.000000	6690757.000000	1					elapsed_seconds=0.560173
sc_a-5n10000wmin110000-9-c9008057.ukp	faithful	ok	1	11.289731	9007677.000000	9008057.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=11.297820 last_stop_reason=
sc_a-5n10000wmin110000-9-c9008057.ukp	ukp5	ok	1	0.622413	9007677.000000	9008057.000000	1					elapsed_seconds=0.675864
sc_a5n10000wmin50000-0-c8309846.ukp	faithful	ok	1	0.003569	8310676.000000	8309846.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.017709 last_stop_reason=
sc_a5n10000wmin50000-0-c8309846.ukp	ukp5	ok	1	0.299315	8310676.000000	8309846.000000	1					elapsed_seconds=0.342134
sc_a-5n10000wmin50000-0-c9996682.ukp	faithful	ok	1	0.749653	9995847.000000	9996682.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.755912 last_stop_reason=
sc_a-5n10000wmin50000-0-c9996682.ukp	ukp5	ok	1	0.266745	9995847.000000	9996682.000000	1					elapsed_seconds=0.311892
sc_a5n10000wmin50000-10-c5869004.ukp	faithful	ok	1	0.143228	5869589.000000	5869004.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.157819 last_stop_reason=
sc_a5n10000wmin50000-10-c5869004.ukp	ukp5	ok	1	0.234084	5869589.000000	5869004.000000	1					elapsed_seconds=0.266864
sc_a-5n10000wmin50000-10-c9840568.ukp	faithful	ok	1	2.218426	9839743.000000	9840568.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=2.224557 last_stop_reason=
sc_a-5n10000wmin50000-10-c9840568.ukp	ukp5	ok	1	0.275301	9839743.000000	9840568.000000	1					elapsed_seconds=0.321257
sc_a5n10000wmin50000-11-c7274445.ukp	faithful	ok	1	0.420921	7275170.000000	7274445.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.426793 last_stop_reason=
sc_a5n10000wmin50000-11-c7274445.ukp	ukp5	ok	1	0.230417	7275170.000000	7274445.000000	1					elapsed_seconds=0.267020
sc_a-5n10000wmin50000-11-c8441994.ukp	faithful	ok	1	0.188130	8441289.000000	8441994.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.202302 last_stop_reason=
sc_a-5n10000wmin50000-11-c8441994.ukp	ukp5	ok	1	0.242081	8441289.000000	8441994.000000	1					elapsed_seconds=0.279764
sc_a5n10000wmin50000-12-c2951438.ukp	faithful	ok	1	0.003803	2951733.000000	2951438.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008879 last_stop_reason=
sc_a5n10000wmin50000-12-c2951438.ukp	ukp5	ok	1	0.228225	2951733.000000	2951438.000000	1					elapsed_seconds=0.251366
sc_a-5n10000wmin50000-12-c7469477.ukp	faithful	ok	1	1.492744	7468852.000000	7469477.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.506871 last_stop_reason=
sc_a-5n10000wmin50000-12-c7469477.ukp	ukp5	ok	1	0.266474	7468852.000000	7469477.000000	1					elapsed_seconds=0.305084
sc_a5n10000wmin50000-13-c2496273.ukp	faithful	ok	1	1.479855	2496518.000000	2496273.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.494875 last_stop_reason=
sc_a5n10000wmin50000-13-c2496273.ukp	ukp5	ok	1	0.259441	2496518.000000	2496273.000000	1					elapsed_seconds=0.285426
sc_a-5n10000wmin50000-13-c8304533.ukp	faithful	ok	1	1.134403	8303838.000000	8304533.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.140234 last_stop_reason=
sc_a-5n10000wmin50000-13-c8304533.ukp	ukp5	ok	1	0.274516	8303838.000000	8304533.000000	1					elapsed_seconds=0.316382
sc_a5n10000wmin50000-14-c7571788.ukp	faithful	ok	1	0.414104	7572543.000000	7571788.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.426131 last_stop_reason=
sc_a5n10000wmin50000-14-c7571788.ukp	ukp5	ok	1	0.238806	7572543.000000	7571788.000000	1					elapsed_seconds=0.276701
sc_a-5n10000wmin50000-14-c9212648.ukp	faithful	ok	1	0.622860	9211878.000000	9212648.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.636960 last_stop_reason=
sc_a-5n10000wmin50000-14-c9212648.ukp	ukp5	ok	1	0.267143	9211878.000000	9212648.000000	1					elapsed_seconds=0.313929
sc_a5n10000wmin50000-15-c3961431.ukp	faithful	ok	1	0.142761	3961826.000000	3961431.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.157116 last_stop_reason=
sc_a5n10000wmin50000-15-c3961431.ukp	ukp5	ok	1	0.237305	3961826.000000	3961431.000000	1					elapsed_seconds=0.263987
sc_a-5n10000wmin50000-15-c9789593.ukp	faithful	ok	1	3.103768	9788773.000000	9789593.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=3.118303 last_stop_reason=
sc_a-5n10000wmin50000-15-c9789593.ukp	ukp5	ok	1	0.274803	9788773.000000	9789593.000000	1					elapsed_seconds=0.320452
sc_a-5n10000wmin50000-16-c9359281.ukp	faithful	ok	1	0.004068	9358501.000000	9359281.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.009445 last_stop_reason=
sc_a-5n10000wmin50000-16-c9359281.ukp	ukp5	ok	1	0.251225	9358501.000000	9359281.000000	1					elapsed_seconds=0.294103
sc_a5n10000wmin50000-16-c9958129.ukp	faithful	ok	1	0.002563	9959124.000000	9958129.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.016029 last_stop_reason=
sc_a5n10000wmin50000-16-c9958129.ukp	ukp5	ok	1	0.229282	9959124.000000	9958129.000000	1					elapsed_seconds=0.273812
sc_a-5n10000wmin50000-17-c6880209.ukp	faithful	ok	1	0.155047	6879634.000000	6880209.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.160821 last_stop_reason=
sc_a-5n10000wmin50000-17-c6880209.ukp	ukp5	ok	1	0.255276	6879634.000000	6880209.000000	1					elapsed_seconds=0.289602
sc_a5n10000wmin50000-17-c8488935.ukp	faithful	ok	1	0.831418	8489780.000000	8488935.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.836943 last_stop_reason=
sc_a5n10000wmin50000-17-c8488935.ukp	ukp5	ok	1	0.245788	8489780.000000	8488935.000000	1					elapsed_seconds=0.287887
sc_a-5n10000wmin50000-18-c4318961.ukp	faithful	ok	1	0.003325	4318601.000000	4318961.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.017404 last_stop_reason=
sc_a-5n10000wmin50000-18-c4318961.ukp	ukp5	ok	1	0.252015	4318601.000000	4318961.000000	1					elapsed_seconds=0.281620
sc_a5n10000wmin50000-18-c9647665.ukp	faithful	ok	1	1.528024	9648625.000000	9647665.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.542023 last_stop_reason=
sc_a5n10000wmin50000-18-c9647665.ukp	ukp5	ok	1	0.253102	9648625.000000	9647665.000000	1					elapsed_seconds=0.298780
sc_a-5n10000wmin50000-19-c4193065.ukp	faithful	ok	1	0.003323	4192715.000000	4193065.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008939 last_stop_reason=
sc_a-5n10000wmin50000-19-c4193065.ukp	ukp5	ok	1	0.256176	4192715.000000	4193065.000000	1					elapsed_seconds=0.285231
sc_a5n10000wmin50000-19-c8841826.ukp	faithful	ok	1	1.453436	8842706.000000	8841826.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.459622 last_stop_reason=
sc_a5n10000wmin50000-19-c8841826.ukp	ukp5	ok	1	0.263364	8842706.000000	8841826.000000	1					elapsed_seconds=0.307486
sc_a5n10000wmin50000-1-c5131237.ukp	faithful	ok	1	1.008354	5131747.000000	5131237.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.022647 last_stop_reason=
sc_a5n10000wmin50000-1-c5131237.ukp	ukp5	ok	1	0.270731	5131747.000000	5131237.000000	1					elapsed_seconds=0.303960
sc_a-5n10000wmin50000-1-c6479362.ukp	faithful	ok	1	0.004228	6478822.000000	6479362.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.018512 last_stop_reason=
sc_a-5n10000wmin50000-1-c6479362.ukp	ukp5	ok	1	0.255944	6478822.000000	6479362.000000	1					elapsed_seconds=0.291269
sc_a5n10000wmin50000-2-c6302428.ukp	faithful	ok	1	0.002909	6303058.000000	6302428.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008074 last_stop_reason=
sc_a5n10000wmin50000-2-c6302428.ukp	ukp5	ok	1	0.230498	6303058.000000	6302428.000000	1					elapsed_seconds=0.264090
sc_a-5n10000wmin50000-2-c7442103.ukp	faithful	ok	1	2.304620	7441478.000000	7442103.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=2.319084 last_stop_reason=
sc_a-5n10000wmin50000-2-c7442103.ukp	ukp5	ok	1	0.276770	7441478.000000	7442103.000000	1					elapsed_seconds=0.317257
sc_a-5n10000wmin50000-3-c2088141.ukp	faithful	ok	1	0.181302	2087966.000000	2088141.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.194084 last_stop_reason=
sc_a-5n10000wmin50000-3-c2088141.ukp	ukp5	ok	1	0.245852	2087966.000000	2088141.000000	1					elapsed_seconds=0.267471
sc_a5n10000wmin50000-3-c2835653.ukp	faithful	ok	1	0.810647	2835933.000000	2835653.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.824636 last_stop_reason=
sc_a5n10000wmin50000-3-c2835653.ukp	ukp5	ok	1	0.266531	2835933.000000	2835653.000000	1					elapsed_seconds=0.293036
sc_a5n10000wmin50000-4-c2098619.ukp	faithful	ok	1	1.482436	2098824.000000	2098619.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.496925 last_stop_reason=
sc_a5n10000wmin50000-4-c2098619.ukp	ukp5	ok	1	0.261419	2098824.000000	2098619.000000	1					elapsed_seconds=0.284832
sc_a-5n10000wmin50000-4-c4929152.ukp	faithful	ok	1	3.161001	4928737.000000	4929152.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=3.166979 last_stop_reason=
sc_a-5n10000wmin50000-4-c4929152.ukp	ukp5	ok	1	0.257978	4928737.000000	4929152.000000	1					elapsed_seconds=0.288730
sc_a-5n10000wmin50000-5-c2181348.ukp	faithful	ok	1	0.943316	2181163.000000	2181348.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.957224 last_stop_reason=
sc_a-5n10000wmin50000-5-c2181348.ukp	ukp5	ok	1	0.270703	2181163.000000	2181348.000000	1					elapsed_seconds=0.295390
sc_a5n10000wmin50000-5-c7108973.ukp	faithful	ok	1	0.002771	7109683.000000	7108973.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.016570 last_stop_reason=
sc_a5n10000wmin50000-5-c7108973.ukp	ukp5	ok	1	0.230640	7109683.000000	7108973.000000	1					elapsed_seconds=0.267554
sc_a-5n10000wmin50000-6-c7181498.ukp	faithful	ok	1	0.195881	7180898.000000	7181498.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.209940 last_stop_reason=
sc_a-5n10000wmin50000-6-c7181498.ukp	ukp5	ok	1	0.253125	7180898.000000	7181498.000000	1					elapsed_seconds=0.288992
sc_a5n10000wmin50000-6-c7602756.ukp	faithful	ok	1	0.003913	7603516.000000	7602756.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.009286 last_stop_reason=
sc_a5n10000wmin50000-6-c7602756.ukp	ukp5	ok	1	0.292436	7603516.000000	7602756.000000	1					elapsed_seconds=0.332384
sc_a-5n10000wmin50000-7-c8373550.ukp	faithful	ok	1	0.554944	8372850.000000	8373550.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.560916 last_stop_reason=
sc_a-5n10000wmin50000-7-c8373550.ukp	ukp5	ok	1	0.256187	8372850.000000	8373550.000000	1					elapsed_seconds=0.296132
sc_a5n10000wmin50000-7-c9586441.ukp	faithful	ok	1	0.912713	9587396.000000	9586441.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.927077 last_stop_reason=
sc_a5n10000wmin50000-7-c9586441.ukp	ukp5	ok	1	0.282273	9587396.000000	9586441.000000	1					elapsed_seconds=0.329926
sc_a5n10000wmin50000-8-c6198992.ukp	faithful	ok	1	1.536296	6199607.000000	6198992.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=1.542351 last_stop_reason=
sc_a5n10000wmin50000-8-c6198992.ukp	ukp5	ok	1	0.258203	6199607.000000	6198992.000000	1					elapsed_seconds=0.293928
sc_a-5n10000wmin50000-8-c6499241.ukp	faithful	ok	1	2.115565	6498696.000000	6499241.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=2.129912 last_stop_reason=
sc_a-5n10000wmin50000-8-c6499241.ukp	ukp5	ok	1	0.264755	6498696.000000	6499241.000000	1					elapsed_seconds=0.301314
sc_a5n10000wmin50000-9-c8764695.ukp	faithful	ok	1	0.149016	8765570.000000	8764695.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.163432 last_stop_reason=
sc_a5n10000wmin50000-9-c8764695.ukp	ukp5	ok	1	0.238955	8765570.000000	8764695.000000	1					elapsed_seconds=0.280242
sc_a-5n10000wmin50000-9-c9968330.ukp	faithful	ok	1	2.958351	9967495.000000	9968330.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=2.972628 last_stop_reason=
sc_a-5n10000wmin50000-9-c9968330.ukp	ukp5	ok	1	0.261583	9967495.000000	9968330.000000	1					elapsed_seconds=0.306182
sc_a-5n5000wmin10000-0-c530995.ukp	faithful	ok	1	0.058197	530815.000000	530995.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.071543 last_stop_reason=
sc_a-5n5000wmin10000-0-c530995.ukp	ukp5	ok	1	0.035903	530815.000000	530995.000000	1					elapsed_seconds=0.048816
sc_a5n5000wmin10000-0-c591952.ukp	faithful	ok	1	0.001779	592247.000000	591952.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006400 last_stop_reason=
sc_a5n5000wmin10000-0-c591952.ukp	ukp5	ok	1	0.023172	592247.000000	591952.000000	1					elapsed_seconds=0.034951
sc_a-5n5000wmin10000-10-c386465.ukp	faithful	ok	1	0.003550	386335.000000	386465.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008172 last_stop_reason=
sc_a-5n5000wmin10000-10-c386465.ukp	ukp5	ok	1	0.031584	386335.000000	386465.000000	1					elapsed_seconds=0.043830
sc_a5n5000wmin10000-10-c722476.ukp	faithful	ok	1	0.001186	722836.000000	722476.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005497 last_stop_reason=
sc_a5n5000wmin10000-10-c722476.ukp	ukp5	ok	1	0.023157	722836.000000	722476.000000	1					elapsed_seconds=0.035045
sc_a5n5000wmin10000-11-c505569.ukp	faithful	ok	1	0.041723	505819.000000	505569.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.046319 last_stop_reason=
sc_a5n5000wmin10000-11-c505569.ukp	ukp5	ok	1	0.022995	505819.000000	505569.000000	1					elapsed_seconds=0.034070
sc_a-5n5000wmin10000-11-c848128.ukp	faithful	ok	1	0.075871	847843.000000	848128.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.080727 last_stop_reason=
sc_a-5n5000wmin10000-11-c848128.ukp	ukp5	ok	1	0.030154	847843.000000	848128.000000	1					elapsed_seconds=0.041591
sc_a5n5000wmin10000-12-c882034.ukp	faithful	ok	1	0.001179	882474.000000	882034.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.014013 last_stop_reason=
sc_a5n5000wmin10000-12-c882034.ukp	ukp5	ok	1	0.031385	882474.000000	882034.000000	1					elapsed_seconds=0.044325
sc_a-5n5000wmin10000-12-c898019.ukp	faithful	ok	1	0.001394	897719.000000	898019.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005586 last_stop_reason=
sc_a-5n5000wmin10000-12-c898019.ukp	ukp5	ok	1	0.028584	897719.000000	898019.000000	1					elapsed_seconds=0.041088
sc_a-5n5000wmin10000-13-c212325.ukp	faithful	ok	1	0.103726	212250.000000	212325.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.108898 last_stop_reason=
sc_a-5n5000wmin10000-13-c212325.ukp	ukp5	ok	1	0.032295	212250.000000	212325.000000	1					elapsed_seconds=0.043581
sc_a5n5000wmin10000-13-c252615.ukp	faithful	ok	1	0.001746	252740.000000	252615.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006738 last_stop_reason=
sc_a5n5000wmin10000-13-c252615.ukp	ukp5	ok	1	0.041812	252740.000000	252615.000000	1					elapsed_seconds=0.056663
sc_a5n5000wmin10000-14-c249096.ukp	faithful	ok	1	0.071576	249216.000000	249096.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.076164 last_stop_reason=
sc_a5n5000wmin10000-14-c249096.ukp	ukp5	ok	1	0.033353	249216.000000	249096.000000	1					elapsed_seconds=0.047087
sc_a-5n5000wmin10000-14-c863370.ukp	faithful	ok	1	0.127801	863080.000000	863370.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.142046 last_stop_reason=
sc_a-5n5000wmin10000-14-c863370.ukp	ukp5	ok	1	0.039170	863080.000000	863370.000000	1					elapsed_seconds=0.054641
sc_a5n5000wmin10000-15-c355844.ukp	faithful	ok	1	0.041496	356019.000000	355844.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.047085 last_stop_reason=
sc_a5n5000wmin10000-15-c355844.ukp	ukp5	ok	1	0.027809	356019.000000	355844.000000	1					elapsed_seconds=0.040895
sc_a-5n5000wmin10000-15-c526251.ukp	faithful	ok	1	0.125118	526071.000000	526251.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.130703 last_stop_reason=
sc_a-5n5000wmin10000-15-c526251.ukp	ukp5	ok	1	0.034598	526071.000000	526251.000000	1					elapsed_seconds=0.046955
sc_a5n5000wmin10000-16-c649237.ukp	faithful	ok	1	0.035937	649557.000000	649237.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.049361 last_stop_reason=
sc_a5n5000wmin10000-16-c649237.ukp	ukp5	ok	1	0.025012	649557.000000	649237.000000	1					elapsed_seconds=0.038218
sc_a-5n5000wmin10000-16-c969942.ukp	faithful	ok	1	0.012518	969617.000000	969942.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.017352 last_stop_reason=
sc_a-5n5000wmin10000-16-c969942.ukp	ukp5	ok	1	0.049776	969617.000000	969942.000000	1					elapsed_seconds=0.064738
sc_a5n5000wmin10000-17-c884534.ukp	faithful	ok	1	0.001826	884974.000000	884534.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006496 last_stop_reason=
sc_a5n5000wmin10000-17-c884534.ukp	ukp5	ok	1	0.039353	884974.000000	884534.000000	1					elapsed_seconds=0.053079
sc_a-5n5000wmin10000-17-c893330.ukp	faithful	ok	1	0.071466	893030.000000	893330.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.076962 last_stop_reason=
sc_a-5n5000wmin10000-17-c893330.ukp	ukp5	ok	1	0.035989	893030.000000	893330.000000	1					elapsed_seconds=0.049649
sc_a-5n5000wmin10000-18-c416705.ukp	faithful	ok	1	0.002079	416565.000000	416705.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006601 last_stop_reason=
sc_a-5n5000wmin10000-18-c416705.ukp	ukp5	ok	1	0.035538	416565.000000	416705.000000	1					elapsed_seconds=0.047984
sc_a5n5000wmin10000-18-c768641.ukp	faithful	ok	1	0.034989	769021.000000	768641.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.040078 last_stop_reason=
sc_a5n5000wmin10000-18-c768641.ukp	ukp5	ok	1	0.023897	769021.000000	768641.000000	1					elapsed_seconds=0.036420
sc_a5n5000wmin10000-19-c364379.ukp	faithful	ok	1	0.001868	364559.000000	364379.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007088 last_stop_reason=
sc_a5n5000wmin10000-19-c364379.ukp	ukp5	ok	1	0.024814	364559.000000	364379.000000	1					elapsed_seconds=0.036261
sc_a-5n5000wmin10000-19-c650293.ukp	faithful	ok	1	0.074161	650073.000000	650293.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.079477 last_stop_reason=
sc_a-5n5000wmin10000-19-c650293.ukp	ukp5	ok	1	0.033466	650073.000000	650293.000000	1					elapsed_seconds=0.045751
sc_a5n5000wmin10000-1-c233254.ukp	faithful	ok	1	0.001790	233369.000000	233254.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.015756 last_stop_reason=
sc_a5n5000wmin10000-1-c233254.ukp	ukp5	ok	1	0.028052	233369.000000	233254.000000	1					elapsed_seconds=0.040728
sc_a-5n5000wmin10000-1-c604335.ukp	faithful	ok	1	0.140418	604130.000000	604335.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.145763 last_stop_reason=
sc_a-5n5000wmin10000-1-c604335.ukp	ukp5	ok	1	0.032046	604130.000000	604335.000000	1					elapsed_seconds=0.045069
sc_a5n5000wmin10000-2-c415801.ukp	faithful	ok	1	0.034761	416006.000000	415801.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.047929 last_stop_reason=
sc_a5n5000wmin10000-2-c415801.ukp	ukp5	ok	1	0.023377	416006.000000	415801.000000	1					elapsed_seconds=0.034645
sc_a-5n5000wmin10000-2-c438699.ukp	faithful	ok	1	0.129087	438549.000000	438699.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.134130 last_stop_reason=
sc_a-5n5000wmin10000-2-c438699.ukp	ukp5	ok	1	0.031148	438549.000000	438699.000000	1					elapsed_seconds=0.042641
sc_a-5n5000wmin10000-3-c257637.ukp	faithful	ok	1	0.129872	257547.000000	257637.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.143207 last_stop_reason=
sc_a-5n5000wmin10000-3-c257637.ukp	ukp5	ok	1	0.041862	257547.000000	257637.000000	1					elapsed_seconds=0.052902
sc_a5n5000wmin10000-3-c591242.ukp	faithful	ok	1	0.001784	591537.000000	591242.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.014963 last_stop_reason=
sc_a5n5000wmin10000-3-c591242.ukp	ukp5	ok	1	0.025701	591537.000000	591242.000000	1					elapsed_seconds=0.037989
sc_a5n5000wmin10000-4-c836118.ukp	faithful	ok	1	0.032657	836533.000000	836118.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.037433 last_stop_reason=
sc_a5n5000wmin10000-4-c836118.ukp	ukp5	ok	1	0.022830	836533.000000	836118.000000	1					elapsed_seconds=0.034790
sc_a-5n5000wmin10000-4-c991316.ukp	faithful	ok	1	0.105902	990981.000000	991316.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.110946 last_stop_reason=
sc_a-5n5000wmin10000-4-c991316.ukp	ukp5	ok	1	0.038325	990981.000000	991316.000000	1					elapsed_seconds=0.051599
sc_a-5n5000wmin10000-5-c717770.ukp	faithful	ok	1	0.001752	717530.000000	717770.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.015036 last_stop_reason=
sc_a-5n5000wmin10000-5-c717770.ukp	ukp5	ok	1	0.028900	717530.000000	717770.000000	1					elapsed_seconds=0.042327
sc_a5n5000wmin10000-5-c734263.ukp	faithful	ok	1	0.001155	734628.000000	734263.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005498 last_stop_reason=
sc_a5n5000wmin10000-5-c734263.ukp	ukp5	ok	1	0.023136	734628.000000	734263.000000	1					elapsed_seconds=0.034784
sc_a5n5000wmin10000-6-c236497.ukp	faithful	ok	1	0.032712	236612.000000	236497.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.037674 last_stop_reason=
sc_a5n5000wmin10000-6-c236497.ukp	ukp5	ok	1	0.023435	236612.000000	236497.000000	1					elapsed_seconds=0.034215
sc_a-5n5000wmin10000-6-c402718.ukp	faithful	ok	1	0.001856	402583.000000	402718.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006519 last_stop_reason=
sc_a-5n5000wmin10000-6-c402718.ukp	ukp5	ok	1	0.030475	402583.000000	402718.000000	1					elapsed_seconds=0.041836
sc_a5n5000wmin10000-7-c766454.ukp	faithful	ok	1	0.033042	766834.000000	766454.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.037686 last_stop_reason=
